No,year,month,day,hour,PM2.5,PM10,CO,TEMP,PRES,DEWP,WSPM,monthno
11008,2014,6,2,15,28,56,300,25.5,1003.8,13.7,0.6,6
11009,2014,6,2,16,30,45,300,26.3,1003.4,13.1,1.4,6
11010,2014,6,2,17,29,41,300,26,1003.5,13.5,0.1,6
11011,2014,6,2,18,26,40,300,23.9,1003.9,16.2,0,6
11012,2014,6,2,19,26,44,300,21,1004.2,16.8,0,6
11013,2014,6,2,20,31,56,500,19.3,1004.7,17.1,0,6
11014,2014,6,2,21,34,56,400,18.2,1004.5,16,0,6
11015,2014,6,2,22,38,63,600,17.5,1004.1,15.1,0,6
11016,2014,6,2,23,44,44,800,17.3,1003.9,15.6,0,6
11017,2014,6,3,0,48,97,800,17.3,1003.4,15.8,0,6
11018,2014,6,3,1,47,98,700,16.6,1002.7,15,0,6
11019,2014,6,3,2,50,75,600,16.2,1002.4,15.6,0,6
11020,2014,6,3,3,51,69,500,16.2,1002.3,15.4,0.1,6
11021,2014,6,3,4,37,57,300,16.3,1002.4,14.8,0,6
11022,2014,6,3,5,34,58,300,17.1,1002.9,15.1,0,6
11023,2014,6,3,6,31,51,300,19.3,1003.3,14.8,1.6,6
11024,2014,6,3,7,32,60,400,22.7,1003.5,13.5,2.4,6
11025,2014,6,3,8,30,58,300,25.5,1003.2,13,2.1,6
11026,2014,6,3,9,30,74,400,27.6,1002.7,13.5,2,6
11027,2014,6,3,10,28,28,400,29.5,1002.2,13.7,1.6,6
11028,2014,6,3,11,32,32,500,30,1001.8,12,0.9,6
11029,2014,6,3,12,23,23,200,30.8,1000.9,13.1,1.6,6
11030,2014,6,3,13,21,21,300,31.4,1000.7,13.6,2.1,6
11031,2014,6,3,14,26,26,300,32,1000,13.2,0.8,6
11032,2014,6,3,15,31,31,300,31.6,999.9,13.8,2.2,6
11033,2014,6,3,16,42,42,600,31.3,999.7,13.1,2.3,6
11034,2014,6,3,17,46,46,900,30.1,999.8,14.2,0.5,6
11035,2014,6,3,18,51,51,900,28.8,1000.2,14.2,1.4,6
11036,2014,6,3,19,57,57,1000,27.6,1000.9,13.9,1.7,6
11037,2014,6,3,20,48,48,700,25.9,1001.4,14.7,0.6,6
11038,2014,6,3,21,50,50,700,23.3,1001.9,16.3,0,6
11039,2014,6,3,22,56,56,800,22.9,1002.2,14.7,0.8,6
11040,2014,6,3,23,57,57,800,24.5,1002.2,14,2.4,6
11041,2014,6,4,0,51,51,800,22.3,1002.1,15.9,1.5,6
11042,2014,6,4,1,50,50,800,20.8,1002.3,15.8,0,6
11043,2014,6,4,2,54,54,800,20,1002,16.4,0,6
11044,2014,6,4,3,53,53,900,20.4,1001.7,16.6,0.6,6
11045,2014,6,4,4,61,61,900,20.4,1001.8,16.4,0,6
11046,2014,6,4,5,70,70,800,20.9,1001.8,17.1,0.8,6
11047,2014,6,4,6,74,74,800,21.9,1002.1,17.9,0,6
11048,2014,6,4,7,83,83,900,23.7,1001.8,17,0.7,6
11049,2014,6,4,8,90,90,900,26.1,1001.7,17.2,0.5,6
11050,2014,6,4,9,96,96,1100,27.6,1001.3,15.9,1,6
11051,2014,6,4,10,84,84,1000,27.8,1000.8,15.1,2,6
11052,2014,6,4,11,61,61,700,28,1000.1,16.3,1.7,6
11053,2014,6,4,12,43,43,500,29.7,999.6,15.4,1.4,6
11054,2014,6,4,13,42,42,500,30.1,998.8,15.4,2.6,6
11055,2014,6,4,14,45,45,500,28.7,998.7,14.9,1.8,6
11056,2014,6,4,15,53,53,700,27.8,998.9,15.8,2.1,6
11057,2014,6,4,16,52,52,700,27.7,998.6,15,1.9,6
11058,2014,6,4,17,46,46,600,26.9,998.6,17.1,2.7,6
11059,2014,6,4,18,49,49,600,26.6,998.6,16.5,1.6,6
11060,2014,6,4,19,50,50,500,26.1,998.9,16.9,0.9,6
11061,2014,6,4,20,48,48,500,24,999.2,17.7,0,6
11062,2014,6,4,21,46,46,500,23.4,999.4,17.2,0,6
11063,2014,6,4,22,53,53,600,23.2,999.6,19.4,0,6
11064,2014,6,4,23,48,48,500,22.7,999.7,18.9,0.2,6
11065,2014,6,5,0,49,49,500,22.7,999.2,18.2,0,6
11066,2014,6,5,1,47,47,500,21.7,999.1,18.9,0,6
11067,2014,6,5,2,45,45,500,20.6,999.3,19.1,0,6
11068,2014,6,5,3,96,96,600,19.9,999.9,19.2,0,6
11069,2014,6,5,4,94,94,700,19.7,1000.1,18.2,1.1,6
11070,2014,6,5,5,88,88,700,20.6,1000.1,18.5,0.1,6
11071,2014,6,5,6,74,74,700,22.2,1000.4,18.8,0.2,6
11072,2014,6,5,7,94,94,1100,24.2,1000.7,19.9,1.3,6
11073,2014,6,5,8,103,103,1200,26.5,1000.3,18.4,1.5,6
11074,2014,6,5,9,98,98,1200,28.7,999.9,17.9,0.8,6
11075,2014,6,5,10,89,89,900,30.1,999.6,18.2,1,6
11076,2014,6,5,11,64,64,600,31.4,998.9,15.8,0.8,6
11077,2014,6,5,12,53,53,500,31.9,998.3,14.1,0.7,6
11078,2014,6,5,13,48,48,600,32.7,997.9,14.8,0.2,6
11079,2014,6,5,14,42,42,400,33.7,997,17.4,0.7,6
11080,2014,6,5,15,45,45,500,33.1,996.6,15.6,2.4,6
11081,2014,6,5,16,54,54,500,32.6,996.1,15.6,3,6
11082,2014,6,5,17,62,62,600,31.6,996.1,17.1,2.3,6
11083,2014,6,5,18,63,63,600,30.9,996.2,16.1,2.5,6
11084,2014,6,5,19,60,60,600,29.9,996.5,17,1.2,6
11085,2014,6,5,20,69,69,600,29.5,997.2,17,1.9,6
11086,2014,6,5,21,64,64,600,28.8,997.3,17.3,1.1,6
11087,2014,6,5,22,74,74,700,28.2,997.1,17.1,1.5,6
11088,2014,6,5,23,85,85,700,27.6,997.3,17.5,1.4,6
11089,2014,6,6,0,88,88,700,24.8,997.8,19,0,6
11090,2014,6,6,1,84,84,700,23.7,997.7,19,0,6
11091,2014,6,6,2,96,96,800,22.9,997.6,18.9,0.7,6
11092,2014,6,6,3,108,108,900,23,997.9,20.1,1.5,6
11093,2014,6,6,4,115,115,1400,22.7,998.7,19.9,1.2,6
11094,2014,6,6,5,96,96,1000,22.9,998.7,19.1,1.8,6
11095,2014,6,6,6,85,85,800,23,998.6,19.2,1.6,6
11096,2014,6,6,7,88,88,1000,24.1,998.7,19.8,0.4,6
11097,2014,6,6,8,94,94,1700,25.4,998.3,20.2,1.3,6
11098,2014,6,6,9,104,104,2300,26.1,998.1,20,2.2,6
11099,2014,6,6,10,120,120,2700,25.8,998.1,19.9,2.4,6
11100,2014,6,6,11,121,121,2700,19.9,999.9,19.1,3.2,6
11101,2014,6,6,12,98,98,2000,19.5,999.4,19.5,2.7,6
11102,2014,6,6,13,5,5,300,18.7,999.5,18.4,2.1,6
11103,2014,6,6,14,7,7,200,18.6,998.9,18.3,2.3,6
11104,2014,6,6,15,7,7,200,18.4,998.4,18.1,2.4,6
11105,2014,6,6,16,6,6,200,18.6,998.9,17.9,1.5,6
11106,2014,6,6,17,9,9,200,19,999.1,18,1.3,6
11107,2014,6,6,18,7,7,300,19.8,999.4,18.1,0.6,6
11108,2014,6,6,19,9,9,400,18.3,999.7,17.5,1.1,6
11109,2014,6,6,20,8,8,400,17.5,1000,16.7,0.6,6
11110,2014,6,6,21,12,12,300,17.1,999.8,16.6,0.7,6
11111,2014,6,6,22,13,13,300,16.3,999.7,16.1,0,6
11112,2014,6,6,23,16,16,300,16.5,999.7,16.5,0.2,6
11113,2014,6,7,0,27,27,400,16.2,999.3,16.2,0.5,6
11114,2014,6,7,1,23,23,400,15.9,999,15.9,0.1,6
11115,2014,6,7,2,24,24,400,15.5,999.3,15.5,0.4,6
11116,2014,6,7,3,26,26,500,14.9,999.4,14.9,0,6
11117,2014,6,7,4,13,13,800,14.7,999.5,14.7,0,6
11118,2014,6,7,5,8,8,100,15.2,999.7,15.2,0.1,6
11119,2014,6,7,6,8,8,200,16.5,1000.2,15.7,0.5,6
11120,2014,6,7,7,9,9,100,20.8,1000.1,11.7,3.4,6
11121,2014,6,7,8,10,10,100,23.5,1000.1,10.9,3.6,6
11122,2014,6,7,9,7,7,100,25,999.8,10.1,2.8,6
11123,2014,6,7,10,8,8,100,25.8,999.6,9.6,3.7,6
11124,2014,6,7,11,9,9,200,26.7,999,8.6,3.3,6
11125,2014,6,7,12,5,5,200,27.8,998.2,9.1,4.3,6
11126,2014,6,7,13,8,8,300,29,997.3,10.2,2.2,6
11127,2014,6,7,14,8,8,300,30.1,996.1,9.6,2.8,6
11128,2014,6,7,15,4,4,300,30.5,995.6,6.4,4,6
11129,2014,6,7,16,3,3,400,30.7,995.5,7.8,2.1,6
11130,2014,6,7,17,4,4,300,30.3,995.5,9.2,2,6
11131,2014,6,7,18,6,6,400,27.7,995.7,10.4,1.4,6
11132,2014,6,7,19,7,7,200,26,996.4,11.4,0.8,6
11133,2014,6,7,20,15,15,300,24.6,996.9,11.9,1.1,6
11134,2014,6,7,21,17,17,400,23.3,997.3,13.5,0.4,6
11135,2014,6,7,22,22,22,400,21.1,997.6,13.5,0.9,6
11136,2014,6,7,23,29,29,400,20.4,997.4,13.8,0.2,6
11137,2014,6,8,0,27,27,400,19.8,997,13.9,0.7,6
11138,2014,6,8,1,33,33,500,19.1,996.8,14.1,0.6,6
11139,2014,6,8,2,27,27,400,18.2,997.4,14.1,0.8,6
11140,2014,6,8,3,30,30,200,18.3,997.5,13.8,0.8,6
11141,2014,6,8,4,23,23,300,18.7,997.4,13.8,0.8,6
11142,2014,6,8,5,18,18,200,18.5,997.4,14,1.8,6
11143,2014,6,8,6,18,18,400,19.3,997.5,14.1,1,6
11144,2014,6,8,7,13,13,400,21.5,997.4,14.2,1.2,6
11145,2014,6,8,8,14,14,400,23.2,997.2,14.2,1.7,6
11146,2014,6,8,9,30,30,900,25,996.6,14.8,1.4,6
11147,2014,6,8,10,56,56,1600,26.7,996.1,14.1,1.7,6
11148,2014,6,8,11,55,55,1100,28.3,995.2,15.2,1.1,6
11149,2014,6,8,12,43,43,800,29.3,994.1,13.9,2.8,6
11150,2014,6,8,13,49,49,1000,29.1,993.5,13.3,1.3,6
11151,2014,6,8,14,54,54,1000,17.5,996.1,16,1.7,6
11152,2014,6,8,15,41,41,700,18.1,996.5,17.8,1.4,6
11153,2014,6,8,16,5,5,200,19.2,996.3,17.5,1.4,6
11154,2014,6,8,17,15,15,400,20.9,996.9,18.5,0.1,6
11155,2014,6,8,18,14,14,400,21.6,995.7,16.3,2,6
11156,2014,6,8,19,17,17,400,19.6,995.8,17,0,6
11157,2014,6,8,20,28,28,600,18.7,996.6,17,0.4,6
11158,2014,6,8,21,36,36,800,18.2,996.7,17.2,0,6
11159,2014,6,8,22,37,37,800,17.5,996.5,17,0.2,6
11160,2014,6,8,23,37,37,800,17.3,997,16.5,0.1,6
11161,2014,6,9,0,26,26,700,16.9,997.1,16.6,1,6
11162,2014,6,9,1,34,34,500,16.4,996.9,16.2,1.2,6
11163,2014,6,9,2,20,20,300,15.6,997.1,15.6,0,6
11164,2014,6,9,3,16,16,300,15.4,998,15.2,1,6
11165,2014,6,9,4,15,15,200,15,998.6,15,0,6
11166,2014,6,9,5,18,18,200,15.7,999.1,15.5,1.8,6
11167,2014,6,9,6,21,21,200,17.1,999.4,15.4,1.7,6
11168,2014,6,9,7,28,28,300,19.5,999.7,15.8,2.4,6
11169,2014,6,9,8,38,38,700,22.5,999.6,16.1,0.7,6
11170,2014,6,9,9,48,48,800,24.2,999.8,14.6,1.1,6
11171,2014,6,9,10,54,54,900,26.3,999.6,15.7,1,6
11172,2014,6,9,11,53,53,900,27.8,999.1,12.6,1.1,6
11173,2014,6,9,12,39,39,700,28.5,998.4,14,1.9,6
11174,2014,6,9,13,36,36,600,29.5,997.7,10.6,0.6,6
11175,2014,6,9,14,28,28,500,29.6,997.4,14.2,2,6
11176,2014,6,9,15,30,30,500,28.9,997.3,13.9,1.2,6
11177,2014,6,9,16,47,47,600,29.3,997.4,12.3,0.5,6
11178,2014,6,9,17,33,33,300,28.3,997.7,10.5,1,6
11179,2014,6,9,18,22,22,400,26.5,998.3,13.9,1.7,6
11180,2014,6,9,19,23,23,600,23.8,999.7,12.7,1.2,6
11181,2014,6,9,20,30,30,500,23.4,1001.2,12.7,1,6
11182,2014,6,9,21,19,19,400,22.7,1002.4,14.8,1.7,6
11183,2014,6,9,22,24,24,400,20.6,1002.8,15.8,0.8,6
11184,2014,6,9,23,41,41,600,20.6,1002.4,15.4,0.8,6
11185,2014,6,10,0,49,49,700,19.3,1002.5,16.3,0,6
11186,2014,6,10,1,48,48,700,18.2,1002.6,16.5,0,6
11187,2014,6,10,2,61,61,800,17.7,1002.6,16.4,0,6
11188,2014,6,10,3,68,68,800,17.7,1002.4,16.6,0.1,6
11189,2014,6,10,4,68,68,700,17.4,1002.7,16.1,0.6,6
11190,2014,6,10,5,57,57,800,18.6,1003.4,16.2,0.6,6
11191,2014,6,10,6,61,61,1000,18.6,1003.5,16.9,1.3,6
11192,2014,6,10,7,64,64,1200,20.1,1003.5,17.1,0.1,6
11193,2014,6,10,8,67,67,1300,21.7,1003.5,16.9,1.1,6
11194,2014,6,10,9,81,81,1300,23.2,1003.4,17,1.1,6
11195,2014,6,10,10,92,92,1200,25.3,1003,17,1.5,6
11196,2014,6,10,11,103,103,1600,26.7,1002.2,17.7,1.5,6
11197,2014,6,10,12,105,105,1500,26.8,1001.8,17,1.2,6
11198,2014,6,10,13,113,113,1400,26.3,1001.4,17.6,1.4,6
11199,2014,6,10,14,104,104,1400,19.9,1001.8,19.2,2.7,6
11200,2014,6,10,15,90,90,1300,21.2,1002.6,20.4,0,6
11201,2014,6,10,16,49,49,900,22.3,1002.2,20.2,0,6
11202,2014,6,10,17,53,53,1000,23.7,1002.3,19.8,0.1,6
11203,2014,6,10,18,75,75,1200,22.4,1002.7,18.8,0.6,6
11204,2014,6,10,19,94,94,1700,21.5,1003.5,18.3,0.2,6
11205,2014,6,10,20,94,94,1500,21.2,1004,18.6,0,6
11206,2014,6,10,21,85,85,1300,20.5,1004.4,18.1,0,6
11207,2014,6,10,22,81,81,1100,19.5,1004.6,18.3,0,6
11208,2014,6,10,23,85,85,1000,19.3,1004.6,18.5,0,6
11209,2014,6,11,0,88,88,1000,19.9,1004.7,18.7,0.8,6
11210,2014,6,11,1,92,92,1000,18.9,1004.8,18.2,0.5,6
11211,2014,6,11,2,100,100,1700,18.5,1005,18,0.1,6
11212,2014,6,11,3,102,102,1100,18,1005.1,17.8,0.1,6
11213,2014,6,11,4,109,109,1400,17.6,1005.4,17.6,0,6
11214,2014,6,11,5,72,72,1800,17.3,1005.8,17.3,0,6
11215,2014,6,11,6,38,38,500,18.5,1006.2,17.8,1.2,6
11216,2014,6,11,7,38,38,500,20.8,1006.5,18.4,0.8,6
11217,2014,6,11,8,67,67,800,23.2,1006.4,17.6,1.7,6
11218,2014,6,11,9,91,91,1000,25,1006.2,16.2,1.6,6
11219,2014,6,11,10,27,27,600,25.4,1006,16,1.9,6
11220,2014,6,11,11,17,17,300,26.9,1005.4,15,1.4,6
11221,2014,6,11,12,13,13,500,27.6,1004.5,16.6,1.2,6
11222,2014,6,11,13,17,17,400,28.4,1003.4,15.7,1.5,6
11223,2014,6,11,14,17,17,500,29.4,1002.5,13.6,2.7,6
11224,2014,6,11,15,16,16,500,30.2,1001.6,14.3,1,6
11225,2014,6,11,16,14,14,600,30.6,1001,15.1,0.4,6
11226,2014,6,11,17,17,17,400,30.2,1001.2,13.9,1,6
11227,2014,6,11,18,16,16,400,27.5,1001.3,16.8,0,6
11228,2014,6,11,19,19,19,300,26.4,1001.6,14.8,1.7,6
11229,2014,6,11,20,21,21,400,25.9,1002.3,15,1.9,6
11230,2014,6,11,21,31,31,400,23.9,1002.4,15.9,1.6,6
11231,2014,6,11,22,36,36,400,24.2,1002.3,15.4,2,6
11232,2014,6,11,23,40,40,400,21.9,1002.1,17.3,0,6
11233,2014,6,12,0,42,42,400,20.2,1002.3,16.6,0,6
11234,2014,6,12,1,43,43,400,19.5,1002.4,16.5,0.9,6
11235,2014,6,12,2,44,44,500,19.1,1002.1,16.3,0.2,6
11236,2014,6,12,3,53,53,500,18.1,1002.1,16.6,0,6
11237,2014,6,12,4,49,49,700,17.7,1002.1,16.4,0,6
11238,2014,6,12,5,38,38,400,18.4,1001.9,17.6,0,6
11239,2014,6,12,6,26,26,400,21.2,1002,17,1.2,6
11240,2014,6,12,7,31,31,400,24.1,1001.8,15.6,2.1,6
11241,2014,6,12,8,37,37,500,27.9,1001.4,15.2,2,6
11242,2014,6,12,9,39,39,600,30.7,1001.1,14.3,1.3,6
11243,2014,6,12,10,28,28,500,32.6,1000.5,11.7,2.4,6
11244,2014,6,12,11,21,21,300,33.6,1000,11.4,2.7,6
11245,2014,6,12,12,19,19,200,34,999.1,11.8,1,6
11246,2014,6,12,13,19,19,300,33.7,998.3,12.1,2.5,6
11247,2014,6,12,14,13,13,200,34.6,997.5,11.7,1.6,6
11248,2014,6,12,15,18,18,300,34.3,996.8,13.7,2.6,6
11249,2014,6,12,16,17,17,400,35,996.7,14.8,0.7,6
11250,2014,6,12,17,17,17,400,33.5,996.8,13.5,2,6
11251,2014,6,12,18,16,16,300,30.7,997.1,15.2,0.2,6
11252,2014,6,12,19,23,23,900,30,998.4,15.7,2.3,6
11253,2014,6,12,20,36,36,400,29.1,999.9,17,2.1,6
11254,2014,6,12,21,35,35,800,27.3,1000,18,1.3,6
11255,2014,6,12,22,36,36,900,26.3,1000.9,17.1,1.6,6
11256,2014,6,12,23,33,33,600,25.1,1001,16,0.8,6
11257,2014,6,13,0,44,44,800,23.9,1001,16.9,0.8,6
11258,2014,6,13,1,69,69,1100,23.5,1001.1,17,1.3,6
11259,2014,6,13,2,86,86,1200,22.5,1001,17.4,0.5,6
11260,2014,6,13,3,105,105,1300,21.7,1001.1,17.9,0.1,6
11261,2014,6,13,4,113,113,1200,21.8,1001.6,18,0,6
11262,2014,6,13,5,112,112,1100,22.2,1002.1,18.6,0.6,6
11263,2014,6,13,6,113,113,1200,23.6,1002.5,19.7,1.5,6
11264,2014,6,13,7,117,117,1200,25.5,1003,19.4,1.3,6
11265,2014,6,13,8,112,112,1400,27.2,1002.5,19.5,0,6
11266,2014,6,13,9,72,72,1000,28.3,1002.5,19.5,0.4,6
11267,2014,6,13,10,55,55,900,30.2,1002.2,19.6,1.1,6
11268,2014,6,13,11,45,45,800,30.5,1001.6,18.9,1.5,6
11269,2014,6,13,12,36,36,500,31,1000.7,17.3,2,6
11270,2014,6,13,13,41,41,500,31.5,999.8,19.5,2.2,6
11271,2014,6,13,14,45,45,600,31.1,999.5,18.1,2.6,6
11272,2014,6,13,15,50,50,700,30.6,998.9,18.7,2.4,6
11273,2014,6,13,16,51,51,700,30.3,999.8,18.4,1.5,6
11274,2014,6,13,17,57,57,900,23.7,1001.3,18.8,1.5,6
11275,2014,6,13,18,15,15,400,20.4,1001.8,19.2,0,6
11276,2014,6,13,19,16,16,300,20.2,1002.7,19.7,0,6
11277,2014,6,13,20,15,15,300,19.9,1003.1,19.7,1.1,6
11278,2014,6,13,21,16,16,300,19.7,1002.8,19.7,0,6
11279,2014,6,13,22,23,23,500,19.4,1002.4,19.2,0.6,6
11280,2014,6,13,23,24,24,500,19.8,1002,18.8,1.5,6
11281,2014,6,14,0,27,27,600,19.8,1002,19.3,1.4,6
11282,2014,6,14,1,37,37,700,19.4,1001.9,18.9,0.1,6
11283,2014,6,14,2,24,24,400,18.7,1002.1,18.5,0,6
11284,2014,6,14,3,28,28,200,18.5,1002.3,18.5,0,6
11285,2014,6,14,4,25,25,100,18.1,1002.4,18.1,0,6
11286,2014,6,14,5,21,21,800,18.6,1002.6,18.6,0,6
11287,2014,6,14,6,18,18,200,20.1,1002.9,19.3,0.6,6
11288,2014,6,14,7,35,35,200,22.3,1002.9,19.3,0.8,6
11289,2014,6,14,8,41,41,300,24.8,1002.6,19.4,0.9,6
11290,2014,6,14,9,43,43,500,26.6,1002.3,18.7,0.8,6
11291,2014,6,14,10,38,38,900,28.2,1001.5,18.6,1,6
11292,2014,6,14,11,27,27,500,29.3,1000.8,19,1.2,6
11293,2014,6,14,12,29,29,500,30.6,1000.2,18.7,1.8,6
11294,2014,6,14,13,37,37,600,31.8,999.4,18,1.2,6
11295,2014,6,14,14,42,42,600,32.4,998.7,18.6,1.5,6
11296,2014,6,14,15,45,45,700,33.3,998.2,17.9,1,6
11297,2014,6,14,16,39,39,500,32.2,997.8,18.4,3.3,6
11298,2014,6,14,17,42,42,500,31.5,998,18.8,2.6,6
11299,2014,6,14,18,52,52,600,30.2,998.4,18.6,1.6,6
11300,2014,6,14,19,51,51,600,27.8,998.6,20.1,0.5,6
11301,2014,6,14,20,57,57,600,26.5,999.3,20.1,0,6
11302,2014,6,14,21,72,72,800,25.2,999.4,21.7,0.1,6
11303,2014,6,14,22,83,83,900,24.2,999.7,20.7,0,6
11304,2014,6,14,23,99,99,1000,23.9,999.9,21.6,0,6
11305,2014,6,15,0,129,129,1100,24.2,999.8,20.1,0.6,6
11306,2014,6,15,1,130,130,1200,23.3,999.7,19.5,0.4,6
11307,2014,6,15,2,115,115,1700,22.7,999.6,20.6,0,6
11308,2014,6,15,3,99,99,2200,23,999.7,20.3,0.1,6
11309,2014,6,15,4,96,96,2200,23,999.7,20.5,0.8,6
11310,2014,6,15,5,163,163,1500,23.2,999.9,20.7,1.1,6
11311,2014,6,15,6,155,155,1300,24.3,999.9,20.8,0.7,6
11312,2014,6,15,7,147,147,1100,25.6,999.9,19.9,1.2,6
11313,2014,6,15,8,138,138,1000,27.2,999.8,20,0.9,6
11314,2014,6,15,9,129,129,1300,28.8,999.5,19.7,1.6,6
11315,2014,6,15,10,117,117,1100,30.6,998.9,19.3,1.6,6
11316,2014,6,15,11,112,112,1200,31.3,998.1,20.6,1.6,6
11317,2014,6,15,12,103,103,1000,31.7,997.1,19,0.9,6
11318,2014,6,15,13,105,105,1000,29.9,997,19,1.1,6
11319,2014,6,15,14,107,107,900,29.9,996.8,20.5,1,6
11320,2014,6,15,15,125,125,1000,29.3,996.5,19.9,0.8,6
11321,2014,6,15,16,156,156,1100,29.8,996.6,19.2,1.3,6
11322,2014,6,15,17,147,147,1100,28.7,996.7,17.9,2,6
11323,2014,6,15,18,98,98,900,27.7,996.5,15.4,1.5,6
11324,2014,6,15,19,60,60,600,23.2,997.8,20.7,0.9,6
11325,2014,6,15,20,55,55,600,22.9,998.4,21.2,1.2,6
11326,2014,6,15,21,70,70,700,23,998.8,21.3,1.4,6
11327,2014,6,15,22,74,74,800,22.6,998.3,20.7,0,6
11328,2014,6,15,23,103,103,1000,21.9,998.2,20.7,0,6
11329,2014,6,16,0,114,114,900,21.7,998.2,20.9,0,6
11330,2014,6,16,1,109,109,900,21.6,998.4,20.9,0.1,6
11331,2014,6,16,2,103,103,800,21.3,997.9,20.6,0,6
11332,2014,6,16,3,104,104,700,21.3,997.4,20.8,0.4,6
11333,2014,6,16,4,107,107,800,21.2,997.7,20.7,0.9,6
11334,2014,6,16,5,120,120,800,22.2,997.1,20.5,1.4,6
11335,2014,6,16,6,143,143,800,22.4,997.5,20.7,0.7,6
11336,2014,6,16,7,169,169,800,23.5,997.6,20.2,1,6
11337,2014,6,16,8,179,179,900,25.7,997.9,20.3,1,6
11338,2014,6,16,9,172,172,1000,27,998.2,20.3,0.8,6
11339,2014,6,16,10,180,180,1000,26.4,998,20.9,0.5,6
11340,2014,6,16,11,172,172,900,24.2,997.1,21.9,0.6,6
11341,2014,6,16,12,172,172,1000,27.8,996,19.8,2.5,6
11342,2014,6,16,13,162,162,1000,29,995.2,20.7,0.7,6
11343,2014,6,16,14,163,163,1000,29.1,994.4,21.1,2.9,6
11344,2014,6,16,15,164,164,900,30,994,19.7,2.3,6
11345,2014,6,16,16,135,135,700,29.1,993.6,20,1.3,6
11346,2014,6,16,17,106,106,700,28.6,993.9,20.1,2.4,6
11347,2014,6,16,18,112,112,700,28,994.6,20,2,6
11348,2014,6,16,19,111,111,700,27.3,995.1,20.1,0.8,6
11349,2014,6,16,20,113,113,800,26.8,995.3,20.4,0.8,6
11350,2014,6,16,21,117,117,800,26.6,995.2,21.1,0.9,6
11351,2014,6,16,22,114,114,900,24.6,995.3,22.3,0.9,6
11352,2014,6,16,23,116,116,900,26,995.7,21,1.5,6
11353,2014,6,17,0,161,161,900,25.4,995.4,21.1,1.5,6
11354,2014,6,17,1,208,208,1100,25.1,995.9,20.8,2.2,6
11355,2014,6,17,2,245,245,1000,20.5,997.3,18.3,2.8,6
11356,2014,6,17,3,130,130,600,18.4,997.6,18.4,0.2,6
11357,2014,6,17,4,14,14,200,18.6,998,18.6,0.6,6
11358,2014,6,17,5,19,19,200,18.7,998.3,18.7,0.2,6
11359,2014,6,17,6,23,23,400,19.1,998,19.1,1.3,6
11360,2014,6,17,7,23,23,300,20.4,997.5,19.7,1.1,6
11361,2014,6,17,8,24,24,400,20.8,997.3,19.8,0,6
11362,2014,6,17,9,31,31,500,22,996.8,19.2,0,6
11363,2014,6,17,10,34,34,500,23.8,996.7,20.7,0.4,6
11364,2014,6,17,11,42,42,600,25.1,996.4,21.2,1.2,6
11365,2014,6,17,12,70,70,800,26.6,995.7,22,2.2,6
11366,2014,6,17,13,84,84,900,26.7,995.2,21.5,2.4,6
11367,2014,6,17,14,124,124,1000,26.6,995.2,22,1.2,6
11368,2014,6,17,15,145,145,1000,25.9,995.6,21.6,2.4,6
11369,2014,6,17,16,160,160,1000,20,995.1,19,1,6
11370,2014,6,17,17,142,142,900,20.1,995.8,19.9,0.7,6
11371,2014,6,17,18,30,30,600,21.6,996.2,21.3,1.1,6
11372,2014,6,17,19,49,49,1800,20.5,996.8,20.3,0,6
11373,2014,6,17,20,56,56,1100,20.2,997.7,20.2,0.2,6
11374,2014,6,17,21,74,74,900,20.2,998,20.2,0,6
11375,2014,6,17,22,62,62,1000,19.5,998.2,19.5,0.6,6
11376,2014,6,17,23,63,63,700,19.4,998.1,19.4,1.5,6
11377,2014,6,18,0,55,55,900,19,998.1,19,0,6
11378,2014,6,18,1,67,67,900,18.5,997.9,18.5,0.5,6
11379,2014,6,18,2,64,64,600,18.5,998.1,18.5,0.2,6
11380,2014,6,18,3,58,58,500,18.6,997.8,18.6,0.6,6
11381,2014,6,18,4,66,66,500,18.6,998.4,18.6,0.1,6
11382,2014,6,18,5,72,72,600,19.2,998.6,19.2,0.6,6
11383,2014,6,18,6,70,70,600,19.6,998.8,19.6,1.8,6
11384,2014,6,18,7,64,64,500,20.4,998.9,20.1,1,6
11385,2014,6,18,8,47,47,500,23.8,998.3,19.9,1.2,6
11386,2014,6,18,9,43,43,500,26.6,998.1,19.5,0.8,6
11387,2014,6,18,10,52,52,500,28.3,997.4,17.2,1.4,6
11388,2014,6,18,11,37,37,500,29.6,997,16.8,1,6
11389,2014,6,18,12,27,27,400,29.8,996.2,16.9,0.9,6
11390,2014,6,18,13,28,28,400,30.6,995.7,18,1.1,6
11391,2014,6,18,14,28,28,400,30,995.1,18.8,2.4,6
11392,2014,6,18,15,49,49,600,29.7,994.6,19.4,3.5,6
11393,2014,6,18,16,70,70,600,29.3,994.4,19,3.5,6
11394,2014,6,18,17,NA,NA,600,28.4,994.7,19.3,3.6,6
11395,2014,6,18,18,57,57,600,26.9,995.1,18.7,1.9,6
11396,2014,6,18,19,73,73,500,26.1,995.8,20.7,2.1,6
11397,2014,6,18,20,80,80,600,25.4,996.7,20.4,2.4,6
11398,2014,6,18,21,94,94,700,24.7,997,20.8,3.3,6
11399,2014,6,18,22,110,110,700,23.6,996.8,20.9,0.7,6
11400,2014,6,18,23,123,123,800,22.1,996.7,20.7,0,6
